,page_id,revision_id,revision_id.key,has_template,revision_text_bytes,stems_length,category_links,cite_templates,cn_templates,images_in_tags,infobox_templates,paragraphs_without_refs,shortened_footnote_templates,who_templates,words_to_watch_matches,revision_words,revision_chars,revision_content_chars,external_links,headings_by_level(2),ref_tags,revision_templates,revision_wikilinks,article_quality_score,idf
378,36283978,161194665,134944444,0.0,1704.0,939.0,4.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,1.0,179.0,1700.0,1265.0,4.0,3.0,3.0,3.0,21.0,Stub,12.609849495999722
379,3239779,723619711,534472588,0.0,4981.0,2760.0,2.0,7.0,0.0,0.0,1.0,234.0,0.0,0.0,1.0,528.0,4981.0,1374.0,8.0,2.0,15.0,15.0,33.0,Start,12.772368425497495
380,2741518,302363055,303163604,1.0,64714.0,41434.0,8.0,1.0,0.0,0.0,0.0,19271.0,0.0,0.0,78.0,8834.0,64439.0,57842.0,16.0,28.0,99.0,11.0,305.0,B,11.545138759007294
381,13930,938547107,899708200,0.0,80924.0,47548.0,13.0,77.0,5.0,0.0,1.0,24527.0,0.0,0.0,97.0,10877.0,80835.0,45336.0,85.0,10.0,124.0,132.0,634.0,B,11.288093656017402
382,936481,161182310,154872351,0.0,58208.0,38734.0,6.0,0.0,0.0,0.0,5.0,57952.0,0.0,0.0,139.0,9311.0,57976.0,50477.0,13.0,11.0,0.0,32.0,280.0,FA,10.327467110323196
383,14868790,190229830,190114565,0.0,7058.0,3792.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,811.0,7048.0,3869.0,13.0,3.0,15.0,9.0,48.0,C,15.605581769553712
384,3390,138025314,163968816,1.0,67059.0,41837.0,5.0,5.0,4.0,0.0,0.0,21121.0,0.0,0.0,115.0,9290.0,66363.0,54747.0,75.0,12.0,25.0,39.0,619.0,B,5.275193828189355
385,17228962,669287786,890145426,1.0,8450.0,5477.0,2.0,0.0,0.0,0.0,0.0,8420.0,0.0,0.0,17.0,1286.0,8450.0,7932.0,0.0,5.0,0.0,2.0,29.0,Start,14.912434588993769
386,2967040,446513263,446512938,0.0,5250.0,3391.0,2.0,0.0,0.0,0.0,0.0,5228.0,0.0,0.0,9.0,740.0,5240.0,3298.0,1.0,6.0,0.0,8.0,39.0,Start,12.897531568451504
387,481447,240831874,240897350,1.0,16798.0,10283.0,3.0,0.0,1.0,0.0,0.0,2528.0,0.0,0.0,39.0,2244.0,16483.0,14327.0,5.0,7.0,1.0,12.0,139.0,B,9.614117222445731
388,18743251,441733489,443861902,1.0,49487.0,33050.0,3.0,2.0,1.0,0.0,0.0,45695.0,0.0,0.0,79.0,7523.0,49470.0,44309.0,3.0,7.0,5.0,28.0,272.0,B,8.588075626612456
389,18949896,624736838,623817157,0.0,28239.0,16432.0,7.0,9.0,2.0,0.0,0.0,7965.0,0.0,0.0,23.0,3522.0,28206.0,21342.0,21.0,14.0,48.0,21.0,177.0,C,14.912434588993769
390,618644,211005945,211018615,1.0,39031.0,27151.0,3.0,0.0,0.0,0.0,0.0,38875.0,0.0,0.0,111.0,6237.0,38993.0,35681.0,2.0,9.0,0.0,8.0,171.0,B,11.580230078818564
391,3239779,534472588,723619711,1.0,1648.0,982.0,1.0,0.0,0.0,0.0,1.0,993.0,0.0,0.0,0.0,197.0,1648.0,788.0,1.0,2.0,1.0,6.0,14.0,Stub,12.772368425497495
392,3762435,911734227,965417823,1.0,16062.0,9468.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1780.0,16056.0,8728.0,16.0,9.0,15.0,35.0,88.0,C,9.058796358793188
393,8378794,570957222,570956473,0.0,408.0,256.0,0.0,0.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,52.0,408.0,328.0,0.0,0.0,0.0,1.0,8.0,Stub,14.506969480885603
394,410161,770091443,641426972,0.0,46329.0,26752.0,4.0,21.0,2.0,0.0,0.0,29563.0,0.0,0.0,30.0,5288.0,45897.0,22114.0,23.0,30.0,22.0,196.0,436.0,C,14.21928740843382
395,1077225,897818884,874881321,0.0,64826.0,35950.0,11.0,37.0,5.0,0.0,0.0,6910.0,0.0,1.0,60.0,7772.0,64750.0,41726.0,121.0,17.0,67.0,83.0,339.0,C,15.605581769553712
396,396639,375074202,376512076,1.0,18550.0,12272.0,5.0,0.0,1.0,0.0,1.0,14122.0,0.0,0.0,28.0,2872.0,18542.0,16279.0,5.0,7.0,6.0,7.0,85.0,B,15.605581769553712
397,528282,597803695,597803590,0.0,16471.0,9299.0,2.0,17.0,1.0,0.0,0.0,4285.0,0.0,0.0,25.0,2147.0,16471.0,10718.0,20.0,8.0,34.0,28.0,119.0,C,2.9671781567808138
398,172357,462142470,174232276,0.0,7099.0,4187.0,2.0,2.0,0.0,0.0,1.0,7050.0,0.0,0.0,14.0,907.0,7066.0,4348.0,3.0,5.0,4.0,8.0,145.0,Start,11.46244704316218
399,757202,514999575,580627291,1.0,7999.0,5004.0,11.0,0.0,1.0,0.0,0.0,7970.0,0.0,0.0,16.0,1201.0,7972.0,6849.0,3.0,5.0,11.0,9.0,62.0,C,11.821392135635453
400,447472,867768927,955097969,1.0,31520.0,16056.0,8.0,43.0,0.0,0.0,1.0,5437.0,0.0,0.0,20.0,3420.0,31470.0,9556.0,47.0,11.0,49.0,85.0,183.0,GA,7.8705855755309315
401,230461,828001934,784556799,0.0,1560.0,826.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,1546.0,630.0,3.0,2.0,3.0,10.0,9.0,Stub,12.832993047313932
402,28743,894297880,656201048,0.0,55795.0,33743.0,6.0,38.0,6.0,13.0,0.0,20617.0,0.0,0.0,76.0,7800.0,55725.0,38656.0,55.0,10.0,45.0,57.0,143.0,B,12.56105933183029
403,1071511,204399711,204348017,0.0,3003.0,1718.0,1.0,2.0,1.0,0.0,0.0,2995.0,0.0,0.0,4.0,346.0,3003.0,1977.0,7.0,4.0,2.0,9.0,23.0,Start,14.912434588993769
404,72335,249773657,249773742,1.0,6839.0,4264.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,987.0,6805.0,5465.0,0.0,2.0,17.0,11.0,76.0,C,10.96119087041234
405,308046,374835517,374879409,1.0,9798.0,5990.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1304.0,9798.0,7419.0,10.0,8.0,1.0,9.0,85.0,B,10.116644043397027
406,165326,211486600,211536670,1.0,28404.0,18433.0,5.0,13.0,1.0,0.0,0.0,9216.0,0.0,0.0,73.0,4135.0,28352.0,23472.0,13.0,11.0,17.0,21.0,47.0,B,10.642737139293803
407,210472,139769624,177018044,1.0,17485.0,11197.0,7.0,4.0,0.0,0.0,0.0,14129.0,0.0,0.0,46.0,2590.0,17426.0,14745.0,8.0,6.0,6.0,10.0,190.0,B,8.401432477517773
408,24306,87881740,83477436,0.0,26753.0,16733.0,5.0,0.0,0.0,0.0,1.0,26741.0,0.0,0.0,52.0,3804.0,26747.0,21530.0,32.0,10.0,0.0,31.0,175.0,B,8.440861390781855
409,19981527,380862378,381448626,1.0,16107.0,8550.0,4.0,21.0,0.0,0.0,0.0,777.0,0.0,0.0,24.0,1875.0,16087.0,8716.0,21.0,6.0,28.0,27.0,93.0,GA,10.700306991115283
410,71966,449031767,485941862,1.0,117790.0,60017.0,13.0,173.0,0.0,0.0,1.0,7614.0,0.0,0.0,137.0,13505.0,117541.0,57216.0,168.0,10.0,292.0,204.0,725.0,FA,15.605581769553712
411,4545,618617230,618581636,0.0,140876.0,88224.0,3.0,41.0,12.0,3.0,1.0,30610.0,0.0,0.0,262.0,19379.0,140687.0,116475.0,81.0,14.0,198.0,101.0,478.0,B,9.119420980609624
412,44312,502616998,494568146,0.0,21927.0,13025.0,2.0,1.0,3.0,0.0,0.0,1730.0,0.0,0.0,32.0,2847.0,21735.0,18581.0,27.0,7.0,19.0,21.0,178.0,B,5.761366628482656
413,854425,233228326,232535661,0.0,7496.0,4300.0,2.0,0.0,0.0,0.0,0.0,4355.0,0.0,0.0,12.0,953.0,7491.0,5936.0,10.0,6.0,9.0,3.0,39.0,Start,11.942020123424069
414,6314144,620897043,688858829,1.0,8520.0,5163.0,8.0,0.0,0.0,0.0,1.0,6244.0,0.0,0.0,10.0,1087.0,8516.0,6487.0,11.0,4.0,1.0,8.0,60.0,Start,13.6596716204984
415,42970,337659930,337594088,0.0,8864.0,5799.0,4.0,0.0,0.0,0.0,0.0,8819.0,0.0,0.0,14.0,1316.0,8841.0,7764.0,1.0,6.0,1.0,4.0,105.0,B,13.6596716204984
416,209438,806609170,930001265,1.0,5392.0,3580.0,3.0,0.0,0.0,0.0,0.0,4718.0,0.0,0.0,5.0,777.0,5382.0,4295.0,0.0,4.0,2.0,3.0,83.0,Start,14.506969480885603
417,23014670,502684180,502684357,1.0,42587.0,25707.0,5.0,1.0,3.0,0.0,0.0,1919.0,0.0,0.0,69.0,5556.0,42025.0,34467.0,22.0,8.0,78.0,13.0,189.0,B,15.605581769553712
418,714927,141839424,145343910,1.0,4292.0,2822.0,2.0,0.0,0.0,0.0,0.0,4235.0,0.0,0.0,16.0,610.0,4239.0,3516.0,0.0,2.0,0.0,4.0,79.0,Start,13.526140227873876
419,858756,36772651,64954132,1.0,11222.0,7460.0,2.0,0.0,0.0,0.0,0.0,11168.0,0.0,0.0,40.0,1630.0,11222.0,10129.0,4.0,10.0,0.0,4.0,95.0,B,9.37510032197523
420,25277,102973390,101407433,0.0,7411.0,4424.0,1.0,0.0,0.0,0.0,0.0,7360.0,0.0,0.0,10.0,960.0,7376.0,5925.0,4.0,5.0,0.0,1.0,76.0,B,5.939590274556195
421,1027308,290229401,290467086,1.0,4353.0,2576.0,4.0,2.0,0.0,0.0,0.0,1357.0,0.0,0.0,12.0,560.0,4333.0,3114.0,6.0,3.0,4.0,7.0,29.0,Start,12.23828593956724
422,2741518,303163604,302363055,0.0,65143.0,41563.0,8.0,1.0,0.0,0.0,0.0,19271.0,0.0,0.0,80.0,8862.0,64868.0,58122.0,17.0,28.0,102.0,6.0,306.0,B,11.545138759007294
423,238839,714638080,707311061,0.0,53378.0,29662.0,10.0,76.0,3.0,0.0,0.0,3052.0,0.0,0.0,54.0,6118.0,53162.0,20902.0,33.0,11.0,138.0,113.0,157.0,B,10.649754711952452
424,85818,841344297,777780213,0.0,58411.0,38324.0,13.0,24.0,0.0,0.0,0.0,52813.0,88.0,0.0,103.0,8273.0,58221.0,45943.0,22.0,13.0,4.0,155.0,197.0,FA,10.268043689852394
425,291880,424906227,440411747,1.0,39424.0,24885.0,6.0,8.0,0.0,0.0,1.0,34565.0,0.0,0.0,63.0,5574.0,39286.0,32095.0,26.0,11.0,19.0,17.0,275.0,FA,10.707741969602802
426,3426485,603062430,601012636,0.0,37461.0,21666.0,19.0,26.0,0.0,0.0,1.0,15525.0,0.0,0.0,55.0,4776.0,37388.0,26969.0,33.0,9.0,35.0,60.0,185.0,B,9.297483328044182
427,60817,56677928,56566811,0.0,11203.0,7054.0,4.0,0.0,2.0,0.0,1.0,9320.0,0.0,0.0,19.0,1469.0,11058.0,8850.0,12.0,11.0,5.0,19.0,112.0,C,8.669239033719663
428,947958,632709356,618261154,0.0,3801.0,2249.0,5.0,4.0,0.0,0.0,0.0,2312.0,0.0,0.0,2.0,420.0,3796.0,784.0,0.0,2.0,4.0,16.0,15.0,Stub,14.912434588993769
429,793911,376522422,376267375,0.0,43790.0,25835.0,3.0,36.0,6.0,0.0,1.0,10532.0,0.0,0.0,64.0,5392.0,43620.0,27973.0,42.0,9.0,59.0,77.0,403.0,B,15.605581769553712
430,22554980,842523080,843058589,1.0,33739.0,16851.0,12.0,67.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,3530.0,33723.0,11865.0,83.0,7.0,80.0,96.0,130.0,B,11.967995609827328
431,38148478,531676112,532545730,1.0,1483.0,943.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,195.0,1483.0,1224.0,1.0,1.0,2.0,5.0,13.0,Stub,11.162930513063396
432,24306,83477436,87881740,1.0,26658.0,16675.0,5.0,0.0,0.0,0.0,1.0,26646.0,0.0,0.0,52.0,3794.0,26652.0,21441.0,32.0,10.0,0.0,33.0,170.0,B,8.440861390781855
433,150292,560750304,424144870,0.0,19487.0,11689.0,2.0,0.0,0.0,0.0,0.0,14529.0,0.0,0.0,103.0,2678.0,19467.0,15248.0,11.0,7.0,7.0,5.0,301.0,B,12.34748523153223
434,4231129,185900270,184182896,0.0,3962.0,2487.0,2.0,0.0,0.0,0.0,0.0,2106.0,0.0,0.0,17.0,553.0,3919.0,3493.0,0.0,3.0,6.0,4.0,54.0,Start,13.302996676559667
435,4113951,510312090,704630461,1.0,6094.0,4020.0,3.0,0.0,0.0,0.0,0.0,6052.0,0.0,0.0,16.0,923.0,6068.0,5357.0,0.0,4.0,0.0,5.0,65.0,Start,7.879369119046184
436,2043022,272417802,274258339,1.0,2867.0,1953.0,1.0,0.0,0.0,0.0,0.0,2847.0,0.0,0.0,6.0,476.0,2867.0,2672.0,0.0,4.0,0.0,1.0,16.0,Start,13.996143857119613
437,247274,668409101,641396844,0.0,18892.0,12084.0,2.0,5.0,3.0,0.0,0.0,1039.0,0.0,1.0,42.0,2675.0,18879.0,15796.0,10.0,5.0,22.0,23.0,44.0,C,13.040632412092176
438,528126,174193008,176114138,1.0,8174.0,5199.0,1.0,0.0,0.0,0.0,0.0,8136.0,0.0,0.0,13.0,1183.0,8166.0,7142.0,0.0,5.0,0.0,8.0,112.0,B,13.996143857119613
439,1305348,391808526,363441667,0.0,10461.0,4780.0,8.0,6.0,1.0,0.0,0.0,569.0,0.0,0.0,10.0,1051.0,10402.0,5901.0,34.0,5.0,31.0,13.0,64.0,B,9.834140646423696
440,48206810,694907556,694762374,0.0,1651.0,954.0,2.0,2.0,0.0,0.0,1.0,1651.0,0.0,0.0,0.0,156.0,1651.0,249.0,2.0,1.0,2.0,7.0,4.0,Stub,12.427527939205769
441,38148478,532545730,531676112,0.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,3.0,26.0,21.0,0.0,0.0,0.0,0.0,1.0,Stub,11.162930513063396
442,172357,174232276,462142470,1.0,4789.0,2995.0,5.0,0.0,0.0,0.0,1.0,4767.0,0.0,0.0,11.0,646.0,4781.0,3420.0,1.0,5.0,0.0,4.0,96.0,Start,11.46244704316218
443,21482040,264108654,263105570,0.0,4440.0,2991.0,1.0,4.0,0.0,0.0,0.0,738.0,0.0,0.0,14.0,661.0,4436.0,3469.0,0.0,4.0,4.0,7.0,26.0,Start,8.543390137267156
444,19107682,347558512,337533740,0.0,6537.0,3661.0,1.0,2.0,4.0,0.0,0.0,953.0,0.0,0.0,8.0,840.0,6512.0,4547.0,16.0,6.0,6.0,11.0,34.0,Start,12.966524439938452
445,7238390,363177876,362206105,0.0,4738.0,3224.0,3.0,0.0,1.0,0.0,1.0,4720.0,0.0,0.0,8.0,726.0,4738.0,3874.0,0.0,1.0,0.0,4.0,17.0,Start,12.470087553624564
446,936481,154872351,161182310,1.0,56609.0,37544.0,6.0,0.0,0.0,0.0,5.0,56376.0,0.0,0.0,138.0,9024.0,56378.0,48805.0,14.0,11.0,0.0,33.0,280.0,FA,10.327467110323196
447,1764998,376790579,377024699,1.0,8382.0,5529.0,1.0,0.0,1.0,0.0,0.0,7395.0,0.0,0.0,22.0,1231.0,8382.0,7373.0,3.0,5.0,1.0,4.0,75.0,B,11.301516676349545
448,7354767,842644621,577687552,0.0,24357.0,14446.0,1.0,36.0,0.0,0.0,0.0,1164.0,0.0,0.0,45.0,3032.0,24319.0,12483.0,25.0,8.0,40.0,51.0,73.0,C,15.605581769553712
449,1027240,720106760,746827526,1.0,25314.0,14486.0,24.0,27.0,0.0,0.0,1.0,3852.0,0.0,0.0,26.0,3140.0,25232.0,14468.0,32.0,6.0,52.0,43.0,215.0,GA,10.253723636077646
450,17228962,890145426,669287786,0.0,8385.0,5461.0,2.0,0.0,1.0,0.0,0.0,8357.0,0.0,0.0,17.0,1277.0,8383.0,7835.0,0.0,5.0,0.0,3.0,23.0,Start,14.912434588993769
451,1219251,490004741,695976845,1.0,5570.0,3682.0,1.0,0.0,0.0,0.0,0.0,5052.0,0.0,0.0,8.0,803.0,5548.0,5047.0,1.0,5.0,2.0,2.0,32.0,Start,13.408357192217494
452,213670,641423788,962516711,1.0,13170.0,8317.0,2.0,5.0,1.0,0.0,1.0,5847.0,0.0,0.0,27.0,1801.0,13164.0,9981.0,5.0,6.0,11.0,20.0,124.0,C,14.912434588993769
453,2697098,256703949,256809570,1.0,2234.0,1462.0,2.0,0.0,0.0,0.0,0.0,2222.0,0.0,0.0,2.0,308.0,2234.0,1790.0,0.0,2.0,0.0,7.0,22.0,Start,13.302996676559667
454,24690416,699369358,699664054,1.0,1417.0,852.0,3.0,0.0,0.0,0.0,1.0,1407.0,0.0,0.0,0.0,116.0,1409.0,359.0,4.0,1.0,0.0,5.0,14.0,Stub,13.526140227873876
455,42202715,774779962,775434290,1.0,60672.0,34839.0,1.0,89.0,0.0,0.0,1.0,3843.0,0.0,0.0,44.0,7433.0,60614.0,30827.0,91.0,7.0,115.0,124.0,266.0,FA,12.715210011657549
456,643807,332246453,276984044,0.0,7387.0,4977.0,2.0,0.0,0.0,0.0,0.0,7355.0,0.0,0.0,7.0,1158.0,7385.0,6593.0,0.0,2.0,0.0,4.0,75.0,Start,10.642737139293803
457,92912,466864392,466864266,0.0,11398.0,7189.0,3.0,10.0,2.0,0.0,0.0,11324.0,8.0,0.0,18.0,1544.0,11328.0,6474.0,3.0,9.0,6.0,34.0,82.0,C,9.033299226859706
458,250548,308649640,308600262,0.0,41461.0,27634.0,3.0,0.0,5.0,0.0,0.0,5431.0,0.0,0.0,75.0,6053.0,41324.0,37382.0,8.0,6.0,20.0,14.0,319.0,B,12.204384387891558
459,63317,124627994,106697356,0.0,38182.0,24134.0,4.0,3.0,1.0,0.0,0.0,677.0,0.0,0.0,79.0,4835.0,38123.0,32568.0,23.0,14.0,34.0,8.0,341.0,B,13.996143857119613
460,10945963,404825851,404825663,0.0,33648.0,17540.0,5.0,29.0,8.0,0.0,1.0,3792.0,0.0,0.0,38.0,3831.0,33543.0,21292.0,85.0,11.0,78.0,50.0,198.0,B,15.605581769553712
461,3390,163968816,138025314,0.0,70481.0,44065.0,4.0,5.0,9.0,0.0,0.0,21530.0,0.0,0.0,123.0,9780.0,69756.0,57681.0,75.0,12.0,29.0,49.0,640.0,B,5.275193828189355
462,751455,502042998,589009855,1.0,1539.0,989.0,2.0,0.0,2.0,0.0,0.0,1536.0,0.0,0.0,6.0,224.0,1536.0,1260.0,1.0,2.0,0.0,6.0,14.0,Stub,12.609849495999722
463,451625,358199129,358279517,1.0,8048.0,4988.0,4.0,0.0,0.0,0.0,1.0,3934.0,0.0,0.0,15.0,1072.0,8031.0,6300.0,11.0,7.0,5.0,8.0,35.0,C,14.912434588993769
464,350672,858021018,856358862,0.0,79608.0,50678.0,1.0,3.0,1.0,0.0,0.0,28152.0,0.0,0.0,167.0,12018.0,79333.0,74363.0,12.0,9.0,36.0,22.0,84.0,C,11.821392135635453
465,201510,208203049,207937448,0.0,1346.0,854.0,4.0,0.0,0.0,0.0,0.0,1340.0,0.0,0.0,3.0,179.0,1346.0,1038.0,0.0,2.0,0.0,4.0,23.0,Stub,10.2632475175889
466,326530,736706540,738251584,1.0,30902.0,17661.0,4.0,16.0,2.0,0.0,0.0,11773.0,0.0,0.0,44.0,3974.0,30890.0,24407.0,31.0,8.0,28.0,30.0,76.0,C,11.511237207331613
467,4113951,704630461,510312090,0.0,9817.0,6158.0,3.0,1.0,0.0,0.0,0.0,8456.0,0.0,0.0,19.0,1418.0,9807.0,7873.0,4.0,6.0,7.0,14.0,94.0,C,7.879369119046184
468,294148,245201091,429262017,1.0,22271.0,13788.0,3.0,2.0,1.0,0.0,1.0,4472.0,0.0,0.0,22.0,2976.0,21998.0,16123.0,14.0,13.0,7.0,27.0,215.0,C,8.31802112924399
469,858114,380907779,462420489,1.0,28503.0,18278.0,12.0,5.0,3.0,0.0,1.0,14112.0,0.0,0.0,60.0,4116.0,28470.0,22622.0,18.0,10.0,22.0,19.0,134.0,C,11.328915650537658
470,18993825,631135105,886544979,1.0,22702.0,14382.0,4.0,4.0,0.0,0.0,0.0,15656.0,0.0,0.0,35.0,3250.0,22618.0,18889.0,6.0,7.0,16.0,18.0,213.0,C,5.6159165207765325
471,56444,591843536,485638879,0.0,15340.0,9074.0,9.0,10.0,0.0,0.0,0.0,3890.0,0.0,0.0,33.0,2077.0,15324.0,10778.0,15.0,8.0,19.0,21.0,79.0,C,7.321582465305187
472,1908462,815736428,825621458,1.0,23809.0,14033.0,4.0,15.0,0.0,0.0,1.0,3155.0,1.0,0.0,24.0,3026.0,23773.0,14972.0,23.0,6.0,42.0,35.0,150.0,GA,10.555725762304176
473,5175416,821177855,641431935,0.0,2123.0,1136.0,4.0,3.0,0.0,0.0,0.0,168.0,0.0,0.0,1.0,247.0,2123.0,944.0,4.0,1.0,4.0,7.0,10.0,Stub,13.526140227873876
474,957830,377867900,377874173,1.0,4928.0,3388.0,1.0,0.0,0.0,0.0,0.0,4903.0,0.0,0.0,10.0,727.0,4917.0,4334.0,0.0,2.0,0.0,2.0,53.0,Start,10.769299862602235
475,3025983,132243698,161191708,1.0,10247.0,6853.0,2.0,0.0,1.0,0.0,0.0,10230.0,0.0,0.0,34.0,1614.0,10246.0,9319.0,2.0,4.0,0.0,3.0,90.0,B,12.966524439938452
476,11301078,440997806,405304379,0.0,3267.0,2198.0,1.0,0.0,0.0,0.0,0.0,2509.0,0.0,0.0,6.0,485.0,3236.0,2728.0,0.0,4.0,1.0,5.0,25.0,Start,12.832993047313932
477,1078755,472963535,339775653,0.0,4389.0,2806.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,607.0,4347.0,2473.0,0.0,2.0,6.0,4.0,30.0,Start,15.605581769553712
478,340586,717154816,722368808,1.0,1619.0,973.0,4.0,0.0,0.0,0.0,0.0,1617.0,0.0,0.0,1.0,217.0,1619.0,1083.0,0.0,1.0,0.0,7.0,21.0,Stub,15.605581769553712
479,2773801,715786521,851145768,1.0,9206.0,5745.0,1.0,8.0,4.0,0.0,0.0,965.0,0.0,0.0,11.0,1245.0,9192.0,5726.0,8.0,8.0,10.0,30.0,43.0,C,11.713761471443084
480,340586,722368808,717154816,0.0,77.0,42.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,8.0,77.0,40.0,0.0,0.0,0.0,1.0,1.0,Stub,15.605581769553712
481,1936304,315888833,315873399,0.0,5477.0,3243.0,4.0,0.0,0.0,0.0,0.0,4478.0,0.0,0.0,7.0,719.0,5477.0,4333.0,9.0,5.0,3.0,3.0,63.0,Start,13.6596716204984
482,36283978,134944444,161194665,1.0,1709.0,946.0,4.0,0.0,0.0,0.0,0.0,604.0,0.0,0.0,1.0,179.0,1705.0,1302.0,4.0,3.0,3.0,2.0,22.0,Stub,12.609849495999722
483,7710110,417622260,500487009,1.0,28563.0,17222.0,8.0,22.0,0.0,0.0,1.0,6065.0,0.0,0.0,51.0,3791.0,28522.0,19623.0,25.0,5.0,38.0,28.0,77.0,GA,12.23828593956724
484,2884589,492010982,468788213,0.0,6068.0,3961.0,3.0,2.0,1.0,0.0,0.0,6042.0,0.0,0.0,6.0,908.0,6067.0,5221.0,0.0,4.0,0.0,5.0,28.0,Start,11.494707905380402
485,172761,642771353,492487268,0.0,24405.0,16425.0,6.0,6.0,5.0,6.0,0.0,15746.0,0.0,0.0,36.0,3686.0,24361.0,20598.0,8.0,6.0,16.0,30.0,88.0,C,7.677896723937935
486,1078755,339775653,472963535,1.0,6342.0,4146.0,5.0,0.0,4.0,0.0,0.0,2298.0,0.0,0.0,27.0,930.0,6320.0,5588.0,0.0,6.0,4.0,6.0,30.0,Start,15.605581769553712
487,5585584,599260600,514296899,0.0,33.0,24.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,5.0,33.0,28.0,0.0,0.0,0.0,0.0,1.0,Stub,15.605581769553712
488,3219250,641300738,717627915,1.0,7576.0,5073.0,3.0,1.0,0.0,0.0,1.0,6391.0,0.0,0.0,18.0,1065.0,7572.0,5654.0,1.0,5.0,1.0,13.0,52.0,C,14.912434588993769
489,714927,145343910,141839424,0.0,3169.0,2107.0,2.0,0.0,0.0,0.0,0.0,3098.0,0.0,0.0,11.0,469.0,3102.0,2624.0,0.0,0.0,0.0,2.0,37.0,Start,13.526140227873876
490,14620737,491955661,571607483,1.0,18334.0,11782.0,4.0,0.0,0.0,0.0,0.0,16148.0,0.0,0.0,50.0,2793.0,18273.0,16604.0,13.0,5.0,5.0,2.0,40.0,B,14.21928740843382
491,1788900,411199096,426425792,1.0,2876.0,1493.0,1.0,0.0,0.0,0.0,0.0,1424.0,0.0,0.0,5.0,324.0,2850.0,2074.0,5.0,6.0,3.0,1.0,28.0,Start,12.715210011657549
492,172233,174190109,187090946,1.0,7439.0,4913.0,2.0,0.0,0.0,0.0,0.0,7418.0,0.0,0.0,17.0,1131.0,7439.0,6347.0,1.0,5.0,0.0,4.0,95.0,B,11.580230078818564
493,47839432,529844047,528910594,0.0,12006.0,7395.0,6.0,0.0,0.0,0.0,0.0,11217.0,0.0,0.0,16.0,1775.0,11846.0,9784.0,2.0,5.0,3.0,17.0,160.0,C,13.408357192217494
494,438953,268655244,268847610,1.0,20270.0,12050.0,5.0,11.0,3.0,0.0,0.0,6607.0,0.0,1.0,36.0,2795.0,20185.0,16027.0,20.0,8.0,26.0,18.0,121.0,C,12.34748523153223
495,18902,396760064,396040149,0.0,16437.0,10590.0,2.0,0.0,0.0,0.0,0.0,9041.0,0.0,0.0,36.0,2217.0,16247.0,14365.0,8.0,11.0,4.0,14.0,155.0,C,5.945249167419288
